id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before,actual_return_after,actual_volatility_before,actual_volatility_after,actual_return_change,actual_volatility_change,actual_price_change_10m,actual_price_change_1h,actual_price_change_1d,llm_sentiment_score,gpt4_return,gpt4_volatility,llm_cryptorelated,llm_emotiontype,llm_emotionlevel,llm_geopolitical,llm_economyimpact,llm_btcprice,llm_expectation
92,2025-10-23 22:25:50.768+00,"I think the Democrats have gone totally crazy...they don't care about the people. I really think they have no leadership—They really should approve an extension, get the Country back to work, and get the people paid…",2201,6589,26410,"[{""id"":""115425822131234160"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/425/822/131/234/160/original/7847137d1184f9ea.mp4"",""meta"":{""small"":{""size"":""1067x600"",""width"":1067,""aspect"":1.7783333333333333,""height"":600},""colors"":{""accent"":""#cdc7be"",""background"":""#191818"",""foreground"":""#cdc7be""},""original"":{""width"":1280,""height"":720,""bitrate"":485261,""duration"":130.786667,""frame_rate"":""377088000/12569563""}},""type"":""video"",""blurhash"":""U78p=WRk0zMyV]M|NGt7_2xa$*WCK5WBR5t7"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/115/425/822/131/234/160/original/b27d201b6da29ab8.jpg"",""external_video_id"":""v6yig5o"",""preview_remote_url"":null}]",115425827275887037,0.02498146202267526159,0.011004008676676925,0.020979453676630915057094,0.019136041115588266717587,0.00078299124553294232,0.001325297100272990003990,0.00208187190938708733,0.00190306417640784915,1.10647754683802104300,5.0,0.2,0.6,0,3,7,5,6,2,7
95,2025-10-23 01:27:15.261+00,"Lee Zeldin: “The Trump EPA is committed to total transparency. I tasked my team at EPA to compile everything we know about contrails and geoengineering to release to you now publicly. I want you to know EVERYTHING I know about these topics, and without ANY exception! https://www.epa.gov/newsreleases/epa-releases-new-online-resources-giving-americans-total-transparency-issues",3203,8749,28384,"[{""id"":""115420873769244564"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/420/873/769/244/564/original/6ce581f8516feb57.mp4"",""meta"":{""small"":{""size"":""1067x600"",""width"":1067,""aspect"":1.7783333333333333,""height"":600},""colors"":{""accent"":""#c5c2be"",""background"":""#231d23"",""foreground"":""#c5c2be""},""original"":{""width"":1280,""height"":720,""bitrate"":602101,""duration"":177.898667,""frame_rate"":""2997/100""}},""type"":""video"",""blurhash"":""U8A,a%4TyCrr%2ELJAxtD%ofofaetQn+s9Rj"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/115/420/873/769/244/564/original/afa32ffeb8245736.jpg"",""external_video_id"":""v6yh3xi"",""preview_remote_url"":null}]",115420878291596525,-0.00076436570516878690,0.018620123918198129,0.027435686139001893237980,0.020496984736274577239553,-0.00550509619467928977,-0.0007347587892010002561,0.000026338832912451105653,0.00030876505529999700,1.87945594137068210600,5.0,0.1,0.3,0,1,3,2,1,0,7
99,2025-10-29 02:15:14.464+00,"RT @realDonaldTrumpCongressman Paul Gosar, D.D.S., is an America First Patriot, who is doing a fantastic job representing Arizona’s 9th Congressional District! A MAGA Warrior, who has been with us from the very beginning, Paul is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment. Dr. Paul Gosar has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",0,0,0,[],115455040845274285,-0.01456024022022255125,-0.01661387294216051995,0.019830690345530226854962,0.026439965895984751024166,-0.00235957709283474464,-0.000119617230518285845242,0.00097786675358815587,-0.00054071115917432526,-1.64766236868109943800,5.0,0.05,0.3,0,1,7,6,5,0,8
107,2025-10-25 12:46:36.928+00,"Congressman Mike Haridopolos is an America First Patriot who is doing a fantastic job representing Florida’s 8th Congressional District! A former Teacher, successful Businessman, and now, as U.S. Congressman, Mike has strongly served his Community with a career “loaded up” with accolades and wins. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Mike Haridopolos has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",191,2530,11450,[],115434874266267478,0.00131124438231404475,0.01670895473112690486,0.015034660075635068715466,0.010672010109083174549258,-0.00207197742662619908,0.001009819629213446362688,0.00156857668474276497,-0.00102399292963231241,1.68493300670841599900,5.0,0.0,0.1,0,1,6,7,5,0,8
108,2025-10-25 12:46:18.189+00,"Congressman Randy Fine is a MAGA Warrior who is doing a fantastic job representing Florida’s 6th Congressional District! A Harvard Educated and Successful Businessman, Randy was a Highly Respected State Legislator, prior to becoming a distinguished U.S. Congressman. He loves the Great People of the Sunshine State, which I won THREE TIMES in 2016, 2020, and 2024! In Congress, Randy is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Champion our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH. Randy Fine has my Complete and Total Endorsement – HE WILL NOT LET YOU DOWN!",260,2529,11420,[],115434873038322093,0.00131124438231404475,0.01670895473112690486,0.015034660075635068715466,0.010672010109083174549258,-0.00207197742662619908,0.001009819629213446362688,0.00156857668474276497,-0.00102399292963231241,1.68493300670841599900,5.0,0.0,0.1,0,1,7,6,5,0,8
109,2025-10-25 12:45:27.367+00,"Congressman Jeff Hurd is an incredible Representative for the Great People of Colorado’s 3rd Congressional District! Jeff has a strong Record of SUCCESS, and resounding support from his Community. In Congress, he is fighting tirelessly to Keep our now very Secure Border, SECURE, Support our Incredible Military/Veterans, Advance American Energy DOMINANCE, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Defend our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH. Jeff Hurd has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!",170,2460,11192,[],115434869707731740,0.00141200805265042896,0.01729980504332085358,0.015126868464677318008691,0.010671890884019517145112,-0.00207297080659878216,0.000681643302646028409645,0.00101333930170098478,-0.00112470904207699194,1.74503133393017009800,5.0,0.0,0.1,0,1,6,6,5,0,8
110,2025-10-25 12:45:07.351+00,"Congressman Andy Ogles is doing a fantastic job representing the incredible people of Tennessee’s 5th Congressional District! Andy is a Conservative Warrior who has strong support from his Community. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A. and American Energy DOMINANCE, Safeguard our Elections, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Andy Ogles my Complete and Total Endorsement for Re-Election – HE WILL NOT LET YOU DOWN!",163,2476,11304,[],115434868395866889,0.00141200805265042896,0.01729980504332085358,0.015126868464677318008691,0.010671890884019517145112,-0.00207297080659878216,0.000681643302646028409645,0.00101333930170098478,-0.00112470904207699194,1.74503133393017009800,5.0,0.0,0.1,0,1,7,6,5,0,8
111,2025-10-25 12:44:53.349+00,"Congressman Marlin Stutzman is an America First Patriot, who is doing an incredible job representing the wonderful people of Indiana’s 3rd Congressional District! A Fourth Generation Farmer, Marlin is a strong and effective Voice for American Agriculture. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Marlin Stutzman has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",131,2339,10736,[],115434867478490056,0.00119175730924299199,0.01598868590911746042,0.015127203470009553012742,0.010655517122910447449336,-0.00217012063434837020,0.000497946769563754992952,0.00044252461951656222,-0.00117958818263205013,1.61171888988361683100,5.0,0.0,0.1,0,1,6,4,5,0,8
112,2025-10-25 12:44:38.529+00,"Congressman Darin LaHood is a Tremendous Champion for Illinois’ 16th Congressional District! As a Member of the POWERFUL House Ways &amp; Means Committee, Darin understands the America First Policies required to Create GREAT Jobs, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., and Champion our Nation’s Golden Age. He is fighting tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Brave Military/Veterans, and Defend our always under siege Second Amendment. Darin LaHood has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",123,2298,10495,[],115434866506983325,0.00119175730924299199,0.01598868590911746042,0.015127203470009553012742,0.010655517122910447449336,-0.00217012063434837020,0.000497946769563754992952,0.00044252461951656222,-0.00117958818263205013,1.61171888988361683100,5.0,0.0,0.1,0,1,6,6,4,0,8
113,2025-10-25 12:44:13.651+00,"Congressman Mike Ezell is a fantastic Representative for the wonderful People of Mississippi’s 4th Congressional District! As the former Sheriff of Jackson County, and now, Highly Respected U.S. Congressman, Mike strongly supports our incredible Law Enforcement, Military, and Veterans, and knows the Wisdom and Courage it takes to Ensure LAW AND ORDER. In Congress, he is working tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, and Defend our always under siege Second Amendment. Mike Ezell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",116,2234,10293,[],115434864876564194,0.00119175730924299199,0.01598868590911746042,0.015127203470009553012742,0.010655517122910447449336,-0.00217012063434837020,0.000497946769563754992952,0.00044252461951656222,-0.00117958818263205013,1.61171888988361683100,5.0,0.0,0.1,0,1,6,6,5,0,8
114,2025-10-25 12:44:06.147+00,"Congressman Brad Knott is a terrific Representative for the incredible people of North Carolina’s 13th Congressional District! As a former Criminal Prosecutor, Brad knows the Wisdom and Courage necessary to uphold our Constitution, and ensure LAW AND ORDER. A true America First Patriot, Brad is fighting tirelessly to Strengthen our Military, Care for our Brave Veterans, Stand with our Incredible Law Enforcement, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, and Defend our always under siege Second Amendment. Brad Knott has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",105,2218,10137,[],115434864384907731,0.00119175730924299199,0.01598868590911746042,0.015127203470009553012742,0.010655517122910447449336,-0.00217012063434837020,0.000497946769563754992952,0.00044252461951656222,-0.00117958818263205013,1.61171888988361683100,5.0,0.0,0.1,0,1,7,6,5,0,8
115,2025-10-25 12:43:37.203+00,"Congressman Chuck Edwards is a MAGA Warrior who is doing a fantastic job representing North Carolina’s 11th Congressional District! A proud Businessman, Civic Leader, and Highly Respected State Senator, prior to becoming a very distinguished U.S. Congressman, Chuck has dedicated his life to serving his Community. In Congress, he is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Advance Election Integrity, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Chuck Edwards has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",115,2231,10062,[],115434862488071211,0.00200128870191786753,0.01613578851137054233,0.015128806800704429368300,0.010574545464111612568456,-0.00196694834662037877,0.000503664081145717460263,0.00063697124738292475,-0.00093817609362922203,1.62666733760255089300,5.0,0.0,0.1,0,1,7,6,5,0,8
116,2025-10-25 12:43:29.38+00,"Congressman Greg Murphy, M.D., is a Tremendous Champion for the incredible people of North Carolina’s 3rd Congressional District! A distinguished Surgeon and Member of the House Veterans' Affairs Committee, Greg knows the Wisdom and Courage required to Defend our Country, Support our Brave Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Greg is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, and Protect our always under siege Second Amendment. Dr. Greg Murphy has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!",110,2203,9986,[],115434861975122052,0.00200128870191786753,0.01613578851137054233,0.015128806800704429368300,0.010574545464111612568456,-0.00196694834662037877,0.000503664081145717460263,0.00063697124738292475,-0.00093817609362922203,1.62666733760255089300,5.0,0.0,0.1,0,1,6,6,5,0,8
117,2025-10-25 04:53:28.804+00,"Congressman Brian Babin, D.D.S, is an incredible Representative of Texas’ 36th Congressional District! As the Highly Respected Chairman of the House Science Committee, Brian is fighting hard to Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Strongly Support Law Enforcement and our Military, Deliver Quality Care to our Brave Veterans, and Protect our always under siege Second Amendment. Brian Babin has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",642,3210,14088,[],115433013824981623,0.00067519407653807404,0.00126827197952384717,0.018003317959829164813739,0.008898286927681178310330,-0.00202982943702352393,0.000135894763906592100876,-0.00107735850955104552,0.00034040288464717407,0.12690765765442018900,5.0,0.0,0.1,0,1,6,4,5,0,8
