id,created_at,content,replies_count,reblogs_count,favourites_count,media_links,post_id,actual_return_before_10m,actual_return_after_10m,actual_return_change_10m,actual_volatility_before_10m,actual_volatility_after_10m,actual_volatility_change_10m,actual_return_before_1h,actual_return_after_1h,actual_return_change_1h,actual_volatility_before_1h,actual_volatility_after_1h,actual_volatility_change_1h,actual_return_before_1d,actual_return_after_1d,actual_return_change_1d,actual_volatility_before_1d,actual_volatility_after_1d,actual_volatility_change_1d,llm_sentiment_score,llm_emotiontype,llm_emotionlevel,llm_economyimpact,llm_regulatoryimpact,llm_attentionintensity,gpt4_return_10m,gpt4_volatility_10m,gpt4_return_1h,gpt4_volatility_1h,gpt4_return_1d,gpt4_volatility_1d
90,2025-10-24 03:15:50.222+00,"The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement, which is FAKE, featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75,000,000. They only did this to interfere with the decision of the U.S. Supreme Court, and other courts. TARIFFS ARE VERY IMPORTANT TO THE NATIONAL SECURITY, AND ECONOMY, OF THE U.S.A. Based on their egregious behavior, ALL TRADE NEGOTIATIONS WITH CANADA ARE HEREBY TERMINATED. Thank you for your attention to this matter! President DJT",3737,11230,35815,"[{""id"":""115426964193008411"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/426/964/193/008/411/original/04ac15e06c1398a5.jpg"",""meta"":{""small"":{""size"":""715x894"",""width"":715,""aspect"":0.7997762863534675,""height"":894},""original"":{""size"":""906x1133"",""width"":906,""aspect"":0.7996469549867609,""height"":1133}},""type"":""image"",""blurhash"":""U5B|mfxb00s:NeWWWER%4nWBWCjsM{j@Rkj["",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/426/964/193/008/411/small/04ac15e06c1398a5.jpg"",""external_video_id"":null,""preview_remote_url"":null}]",115426967566430347,0.00002163,0.00046036,0.00043872,0.00023523,0.00028975,0.00005452,-0.00015387,0.00098435,0.00113822,0.00036956,0.00034129,-0.00002827,0.01755793,0.00549344,-0.01206449,0.00054317,0.00048439,-0.00005877,5.0,3,8,7,10,9,-0.3,0.6,-0.4,0.7,-0.4,0.7
91,2025-10-23 23:36:06.234+00,"This month is Down Syndrome Awareness Month. To all of the wonderful Down Syndrome children in our Country, and their parents, who love them so much — You are AMAZING! May God bless you.",1267,7072,31995,"[{""id"":""115426099004404037"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/426/099/004/404/037/original/ebb79bcbf649660b.jpg"",""meta"":{""small"":{""size"":""693x923"",""width"":693,""aspect"":0.7508125677139762,""height"":923},""original"":{""size"":""878x1170"",""width"":878,""aspect"":0.7504273504273504,""height"":1170}},""type"":""image"",""blurhash"":""UTJG.nt7-;oz~oofozW=VrR+IVjsIUoLoKoK"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/426/099/004/404/037/small/ebb79bcbf649660b.jpg"",""external_video_id"":null,""preview_remote_url"":null}]",115426103540693339,-0.00072714,0.00037381,0.00110095,0.00037611,0.00027064,-0.00010546,-0.00078883,0.00268641,0.00347524,0.00031924,0.00043727,0.00011803,0.0194319,0.00973933,-0.00969257,0.00054643,0.00050057,-0.00004586,5.0,1,5,0,0,3,0.0,0,0.0,0,0.0,0.0
92,2025-10-23 22:25:50.768+00,"I think the Democrats have gone totally crazy...they don't care about the people. I really think they have no leadership—They really should approve an extension, get the Country back to work, and get the people paid…",2201,6589,26410,"[{""id"":""115425822131234160"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/425/822/131/234/160/original/7847137d1184f9ea.mp4"",""meta"":{""small"":{""size"":""1067x600"",""width"":1067,""aspect"":1.7783333333333333,""height"":600},""colors"":{""accent"":""#cdc7be"",""background"":""#191818"",""foreground"":""#cdc7be""},""original"":{""width"":1280,""height"":720,""bitrate"":485261,""duration"":130.786667,""frame_rate"":""377088000/12569563""}},""type"":""video"",""blurhash"":""U78p=WRk0zMyV]M|NGt7_2xa$*WCK5WBR5t7"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/115/425/822/131/234/160/original/b27d201b6da29ab8.jpg"",""external_video_id"":""v6yig5o"",""preview_remote_url"":null}]",115425827275887037,0.0000773,0.00207971,0.00200241,0.00016264,0.00066171,0.00049907,0.00111826,0.00190126,0.00078299,0.000491,0.00038745,-0.00010355,0.02498146,0.01100401,-0.01397745,0.00055295,0.00050455,-0.0000484,5.0,3,7,6,3,6,0.1,0.3,0.15,0.4,0.2,0.6
95,2025-10-23 01:27:15.261+00,"Lee Zeldin: “The Trump EPA is committed to total transparency. I tasked my team at EPA to compile everything we know about contrails and geoengineering to release to you now publicly. I want you to know EVERYTHING I know about these topics, and without ANY exception! https://www.epa.gov/newsreleases/epa-releases-new-online-resources-giving-americans-total-transparency-issues",3203,8749,28384,"[{""id"":""115420873769244564"",""url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/115/420/873/769/244/564/original/6ce581f8516feb57.mp4"",""meta"":{""small"":{""size"":""1067x600"",""width"":1067,""aspect"":1.7783333333333333,""height"":600},""colors"":{""accent"":""#c5c2be"",""background"":""#231d23"",""foreground"":""#c5c2be""},""original"":{""width"":1280,""height"":720,""bitrate"":602101,""duration"":177.898667,""frame_rate"":""2997/100""}},""type"":""video"",""blurhash"":""U8A,a%4TyCrr%2ELJAxtD%ofofaetQn+s9Rj"",""text_url"":null,""processing"":""complete"",""remote_url"":null,""description"":null,""preview_url"":""https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/115/420/873/769/244/564/original/afa32ffeb8245736.jpg"",""external_video_id"":""v6yh3xi"",""preview_remote_url"":null}]",115420878291596525,-0.00151744,0.00002634,0.00154378,0.00061179,0.00043158,-0.00018021,0.00581381,0.00030872,-0.0055051,0.00059513,0.00032827,-0.00026686,-0.00076437,0.01862012,0.01938449,0.00072323,0.0005402,-0.00018303,5.0,1,3,1,3,4,0.0,0.1,0.0,0.1,0.1,0.3
99,2025-10-29 02:15:14.464+00,"RT @realDonaldTrumpCongressman Paul Gosar, D.D.S., is an America First Patriot, who is doing a fantastic job representing Arizona’s 9th Congressional District! A MAGA Warrior, who has been with us from the very beginning, Paul is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment. Dr. Paul Gosar has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",0,0,0,[],115455040845274285,0.00053766,0.00097739,0.00043973,0.00024997,0.00034022,0.00009025,0.00181872,-0.00054086,-0.00235958,0.0005498,0.00038587,-0.00016393,-0.01456024,-0.01661387,-0.00205363,0.00052285,0.00069714,0.00017429,5.0,1,7,5,3,6,0.0,0.1,0.0,0.1,0.05,0.3
107,2025-10-25 12:46:36.928+00,"Congressman Mike Haridopolos is an America First Patriot who is doing a fantastic job representing Florida’s 8th Congressional District! A former Teacher, successful Businessman, and now, as U.S. Congressman, Mike has strongly served his Community with a career “loaded up” with accolades and wins. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Mike Haridopolos has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",191,2530,11450,[],115434874266267478,0.00010448,0.00156735,0.00146287,0.00008572,0.00040468,0.00031896,0.00104746,-0.00102452,-0.00207198,0.00017607,0.00031697,0.0001409,0.00131124,0.01670895,0.01539771,0.0003964,0.00028109,-0.0001153,5.0,1,6,5,3,2,0.0,0,0.0,0,0.0,0.1
108,2025-10-25 12:46:18.189+00,"Congressman Randy Fine is a MAGA Warrior who is doing a fantastic job representing Florida’s 6th Congressional District! A Harvard Educated and Successful Businessman, Randy was a Highly Respected State Legislator, prior to becoming a distinguished U.S. Congressman. He loves the Great People of the Sunshine State, which I won THREE TIMES in 2016, 2020, and 2024! In Congress, Randy is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Champion our Military/Veterans, Defend our always under siege Second Amendment, and Restore PEACE THROUGH STRENGTH. Randy Fine has my Complete and Total Endorsement – HE WILL NOT LET YOU DOWN!",260,2529,11420,[],115434873038322093,0.00010448,0.00156735,0.00146287,0.00008572,0.00040468,0.00031896,0.00104746,-0.00102452,-0.00207198,0.00017607,0.00031697,0.0001409,0.00131124,0.01670895,0.01539771,0.0003964,0.00028109,-0.0001153,5.0,1,7,5,3,3,0.0,0.1,0.0,0.1,0.0,0.1
109,2025-10-25 12:45:27.367+00,"Congressman Jeff Hurd is an incredible Representative for the Great People of Colorado’s 3rd Congressional District! Jeff has a strong Record of SUCCESS, and resounding support from his Community. In Congress, he is fighting tirelessly to Keep our now very Secure Border, SECURE, Support our Incredible Military/Veterans, Advance American Energy DOMINANCE, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Defend our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH. Jeff Hurd has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!",170,2460,11192,[],115434869707731740,0.00010457,0.00101283,0.00090825,0.00008572,0.00037965,0.00029394,0.00094763,-0.00112534,-0.00207297,0.00017674,0.00031913,0.00014239,0.00141201,0.01729981,0.0158878,0.0003989,0.00028074,-0.00011817,5.0,1,6,5,3,3,0.0,0,0.0,0,0.0,0.1
110,2025-10-25 12:45:07.351+00,"Congressman Andy Ogles is doing a fantastic job representing the incredible people of Tennessee’s 5th Congressional District! Andy is a Conservative Warrior who has strong support from his Community. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A. and American Energy DOMINANCE, Safeguard our Elections, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Andy Ogles my Complete and Total Endorsement for Re-Election – HE WILL NOT LET YOU DOWN!",163,2476,11304,[],115434868395866889,0.00010457,0.00101283,0.00090825,0.00008572,0.00037965,0.00029394,0.00094763,-0.00112534,-0.00207297,0.00017674,0.00031913,0.00014239,0.00141201,0.01729981,0.0158878,0.0003989,0.00028074,-0.00011817,5.0,1,7,5,3,3,0.0,0.1,0.0,0.1,0.0,0.1
111,2025-10-25 12:44:53.349+00,"Congressman Marlin Stutzman is an America First Patriot, who is doing an incredible job representing the wonderful people of Indiana’s 3rd Congressional District! A Fourth Generation Farmer, Marlin is a strong and effective Voice for American Agriculture. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Marlin Stutzman has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",131,2339,10736,[],115434867478490056,0.00047478,0.00044243,-0.00003235,0.00008572,0.00033911,0.0002534,0.00098984,-0.00118028,-0.00217012,0.00017739,0.00031899,0.0001416,,0.01598869,,0.00039891,0.00027864,-0.00012028,5.0,1,6,5,3,2,0.0,0,0.0,0,0.0,0.1
112,2025-10-25 12:44:38.529+00,"Congressman Darin LaHood is a Tremendous Champion for Illinois’ 16th Congressional District! As a Member of the POWERFUL House Ways &amp; Means Committee, Darin understands the America First Policies required to Create GREAT Jobs, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., and Champion our Nation’s Golden Age. He is fighting tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Brave Military/Veterans, and Defend our always under siege Second Amendment. Darin LaHood has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",123,2298,10495,[],115434866506983325,0.00047478,0.00044243,-0.00003235,0.00008572,0.00033911,0.0002534,0.00098984,-0.00118028,-0.00217012,0.00017739,0.00031899,0.0001416,0.00119176,0.01598869,0.01479693,0.00039891,0.00027864,-0.00012028,5.0,1,6,4,3,3,0.0,0,0.0,0,0.0,0.1
113,2025-10-25 12:44:13.651+00,"Congressman Mike Ezell is a fantastic Representative for the wonderful People of Mississippi’s 4th Congressional District! As the former Sheriff of Jackson County, and now, Highly Respected U.S. Congressman, Mike strongly supports our incredible Law Enforcement, Military, and Veterans, and knows the Wisdom and Courage it takes to Ensure LAW AND ORDER. In Congress, he is working tirelessly to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, and Defend our always under siege Second Amendment. Mike Ezell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",116,2234,10293,[],115434864876564194,0.00047478,0.00044243,-0.00003235,0.00008572,0.00033911,0.0002534,0.00098984,-0.00118028,-0.00217012,0.00017739,0.00031899,0.0001416,0.00119176,0.01598869,0.01479693,0.00039891,0.00027864,-0.00012028,5.0,1,6,5,3,2,0.0,0.1,0.0,0.1,0.0,0.1
114,2025-10-25 12:44:06.147+00,"Congressman Brad Knott is a terrific Representative for the incredible people of North Carolina’s 13th Congressional District! As a former Criminal Prosecutor, Brad knows the Wisdom and Courage necessary to uphold our Constitution, and ensure LAW AND ORDER. A true America First Patriot, Brad is fighting tirelessly to Strengthen our Military, Care for our Brave Veterans, Stand with our Incredible Law Enforcement, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, and Defend our always under siege Second Amendment. Brad Knott has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",105,2218,10137,[],115434864384907731,0.00047478,0.00044243,-0.00003235,0.00008572,0.00033911,0.0002534,0.00098984,-0.00118028,-0.00217012,0.00017739,0.00031899,0.0001416,0.00119176,0.01598869,0.01479693,0.00039891,0.00027864,-0.00012028,5.0,1,7,5,3,3,0.0,0.1,0.0,0.1,0.0,0.1
115,2025-10-25 12:43:37.203+00,"Congressman Chuck Edwards is a MAGA Warrior who is doing a fantastic job representing North Carolina’s 11th Congressional District! A proud Businessman, Civic Leader, and Highly Respected State Senator, prior to becoming a very distinguished U.S. Congressman, Chuck has dedicated his life to serving his Community. In Congress, he is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Advance Election Integrity, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment. Chuck Edwards has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",115,2231,10062,[],115434862488071211,0.00012742,0.00063677,0.00050935,0.00014394,0.00033736,0.00019342,0.00102833,-0.00093862,-0.00196695,0.00017671,0.00031879,0.00014208,0.00200129,0.01613579,0.0141345,0.00039894,0.00027864,-0.0001203,5.0,1,7,5,3,3,0.0,0.1,0.0,0.1,0.0,0.1
116,2025-10-25 12:43:29.38+00,"Congressman Greg Murphy, M.D., is a Tremendous Champion for the incredible people of North Carolina’s 3rd Congressional District! A distinguished Surgeon and Member of the House Veterans' Affairs Committee, Greg knows the Wisdom and Courage required to Defend our Country, Support our Brave Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Greg is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, and Protect our always under siege Second Amendment. Dr. Greg Murphy has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!",110,2203,9986,[],115434861975122052,0.00012742,0.00063677,0.00050935,0.00014394,0.00033736,0.00019342,0.00102833,-0.00093862,-0.00196695,0.00017671,0.00031879,0.00014208,0.00200129,0.01613579,0.0141345,0.00039894,0.00027864,-0.0001203,5.0,1,6,5,3,2,0.0,0.1,0.0,0.1,0.0,0.1
117,2025-10-25 04:53:28.804+00,"Congressman Brian Babin, D.D.S, is an incredible Representative of Texas’ 36th Congressional District! As the Highly Respected Chairman of the House Science Committee, Brian is fighting hard to Grow our Economy, Cut Taxes and Regulations, Champion American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our now very Secure Border, SECURE, Strongly Support Law Enforcement and our Military, Deliver Quality Care to our Brave Veterans, and Protect our always under siege Second Amendment. Brian Babin has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!",642,3210,14088,[],115433013824981623,-0.00000009,-0.00107794,-0.00107785,0.00012007,0.00015046,0.00003039,0.00237017,0.00034034,-0.00202983,0.00027952,0.00023201,-0.00004751,0.00067519,0.00126827,0.00059308,0.00047476,0.00023465,-0.00024011,5.0,1,6,5,3,3,0.0,0,0.0,0,0.0,0.1
